order_id,order_date,product,region,quantity,price
1264,2023-01-05,Keyboard,Rayong,4,1358
1265,2023-03-15,Tablet,Rayong,1,481
1266,2023-05-13,Tablet,Bangkok,1,1864
1267,2023-06-25,Tablet,Chonburi,4,337
1268,2023-06-27,Phone,Rayong,1,1263
1269,2023-12-13,Keyboard,Phuket,4,390
1270,2023-06-04,Tablet,Bangkok,4,560
1271,2023-09-10,Laptop,Rayong,1,1369
1272,2023-03-14,Laptop,Bangkok,3,1997
1273,2023-05-23,Keyboard,Chiang Mai,6,179
1274,2023-01-06,Phone,Bangkok,10,961
1275,2023-07-13,Phone,Chiang Mai,8,278
1276,2023-08-24,Monitor,Rayong,6,1765
1277,2023-09-27,Phone,Phuket,6,1547
1278,2023-07-09,Keyboard,Phuket,1,797
1279,2023-09-29,Tablet,Rayong,7,1109
1280,2023-12-30,Keyboard,Chiang Mai,6,376
1281,2023-08-19,Monitor,Phuket,9,1935
1282,2023-09-12,Keyboard,Chiang Mai,5,966
1283,2023-08-27,Laptop,Rayong,3,612
1284,2023-10-18,Phone,Chonburi,6,767
1285,2023-08-27,Laptop,Bangkok,8,462
1286,2023-07-11,Keyboard,Rayong,10,774
1287,2023-03-04,Tablet,Chiang Mai,7,715
1288,2023-05-19,Monitor,Chonburi,9,225
1289,2023-10-24,Laptop,Chiang Mai,1,956
1290,2023-06-09,Monitor,Bangkok,8,163
1291,2023-11-01,Keyboard,Chiang Mai,5,1112
1292,2023-07-13,Tablet,Chiang Mai,8,774
1293,2023-03-02,Monitor,Chiang Mai,9,1964
1294,2023-09-02,Monitor,Rayong,6,382
1295,2023-10-18,Phone,Bangkok,10,1189
1296,2023-01-28,Laptop,Chiang Mai,2,528
1297,2023-09-19,Laptop,Chiang Mai,2,1825
1298,2023-07-19,Laptop,Rayong,6,148
1299,2023-12-16,Phone,Bangkok,3,1138
1300,2023-01-25,Tablet,Chonburi,5,164
1301,2023-07-20,Laptop,Chonburi,5,1608
1302,2023-08-02,Monitor,Chiang Mai,1,757
1303,2023-09-05,Keyboard,Rayong,5,1237
1304,2023-04-10,Phone,Chiang Mai,10,1758
1305,2023-01-20,Laptop,Chiang Mai,10,513
1306,2023-02-13,Tablet,Bangkok,1,504
1307,2023-04-26,Monitor,Chiang Mai,4,1233
1308,2023-09-07,Tablet,Phuket,8,496
1309,2023-03-19,Phone,Bangkok,5,1802
1310,2023-08-29,Laptop,Phuket,10,1875
1311,2023-01-03,Monitor,Phuket,7,1126
1312,2023-03-07,Laptop,Bangkok,5,1337
1313,2023-09-11,Phone,Chiang Mai,6,1176
1314,2023-02-01,Monitor,Bangkok,3,1183
1315,2023-04-18,Tablet,Bangkok,6,781
1316,2023-04-23,Keyboard,Chiang Mai,9,1533
1317,2023-09-07,Tablet,Phuket,2,484
1318,2023-07-06,Tablet,Chonburi,9,1265
1319,2023-03-29,Keyboard,Phuket,3,1571
1320,2023-10-19,Tablet,Chonburi,10,624
1321,2023-09-05,Keyboard,Bangkok,3,543
1322,2023-11-09,Laptop,Bangkok,8,676
1323,2023-09-24,Laptop,Phuket,2,1105
1324,2023-11-30,Tablet,Bangkok,9,579
1325,2023-06-27,Monitor,Chonburi,1,1184
1326,2023-07-03,Phone,Bangkok,2,1918
1327,2023-12-07,Keyboard,Bangkok,7,331
1328,2023-09-13,Phone,Phuket,8,621
1329,2023-09-01,Tablet,Chonburi,10,1511
1330,2023-01-20,Tablet,Chonburi,4,1923
1331,2023-08-30,Phone,Bangkok,3,1343
1332,2023-11-17,Tablet,Phuket,10,433
1333,2023-08-14,Laptop,Chiang Mai,4,221
1334,2023-07-06,Monitor,Phuket,10,445
1335,2023-01-19,Phone,Chiang Mai,7,1514
1336,2023-06-17,Monitor,Bangkok,4,1610
1337,2023-06-22,Laptop,Chonburi,5,501
1338,2023-07-31,Tablet,Phuket,2,1326
1339,2023-02-28,Phone,Rayong,2,1398
1340,2023-03-27,Tablet,Phuket,7,1777
1341,2023-01-25,Keyboard,Phuket,4,1547
1342,2023-07-13,Keyboard,Chonburi,5,273
1343,2023-06-24,Tablet,Phuket,9,1983
1344,2023-05-31,Tablet,Bangkok,8,1690
1345,2023-05-09,Monitor,Rayong,3,1855
1346,2023-04-17,Keyboard,Chonburi,6,572
1347,2023-05-27,Laptop,Phuket,5,1738
1348,2023-11-20,Phone,Chiang Mai,10,131
1349,2023-10-28,Phone,Rayong,5,116
1350,2023-08-02,Phone,Bangkok,2,142
1351,2023-04-06,Monitor,Bangkok,5,516
1352,2023-12-16,Phone,Bangkok,9,122
1353,2023-10-16,Monitor,Chiang Mai,9,1676
1354,2023-10-03,Laptop,Bangkok,5,781
1355,2023-08-24,Keyboard,Chonburi,1,212
1356,2023-04-12,Laptop,Phuket,7,1344
1357,2023-05-19,Monitor,Rayong,1,352
1358,2023-08-09,Tablet,Bangkok,8,1004
1359,2023-11-01,Keyboard,Rayong,1,993
1360,2023-12-28,Laptop,Chonburi,6,1913
1361,2023-10-05,Monitor,Chiang Mai,2,1234
1362,2023-04-14,Keyboard,Chonburi,5,761
1363,2023-07-21,Keyboard,Rayong,3,1926
1364,2023-03-07,Laptop,Phuket,8,454
1365,2023-09-19,Tablet,Bangkok,7,1949
1366,2023-12-27,Keyboard,Rayong,7,113
1367,2023-09-19,Keyboard,Chiang Mai,3,134
1368,2023-02-15,Laptop,Phuket,3,986
1369,2023-08-10,Tablet,Phuket,4,392
1370,2023-03-21,Phone,Rayong,3,749
1371,2023-12-23,Keyboard,Chiang Mai,6,656
1372,2023-11-24,Keyboard,Phuket,1,1873
1373,2023-03-20,Laptop,Chiang Mai,5,1521
1374,2023-05-13,Keyboard,Chonburi,4,406
1375,2023-11-28,Tablet,Phuket,1,502
1376,2023-12-15,Laptop,Chiang Mai,10,557
1377,2023-02-28,Monitor,Chonburi,8,1947
1378,2023-02-15,Monitor,Chonburi,2,1906
1379,2023-08-10,Monitor,Chiang Mai,10,1568
1380,2023-12-27,Tablet,Chiang Mai,3,414
1381,2023-07-30,Tablet,Phuket,2,261
1382,2023-08-11,Keyboard,Phuket,3,880
1383,2023-11-01,Phone,Rayong,5,1579
1384,2023-09-01,Phone,Chiang Mai,8,1264
1385,2023-06-24,Keyboard,Chiang Mai,1,1775
1386,2023-04-28,Laptop,Chonburi,3,126
1387,2023-07-04,Monitor,Rayong,3,372
1388,2023-11-17,Phone,Bangkok,8,1100
1389,2023-01-06,Laptop,Chonburi,7,814
1390,2023-05-29,Monitor,Rayong,4,1861
1391,2023-12-08,Keyboard,Chonburi,1,661
1392,2023-05-24,Monitor,Chiang Mai,4,648
1393,2023-05-18,Keyboard,Chonburi,8,931
1394,2023-06-28,Keyboard,Chonburi,4,329
1395,2023-11-15,Tablet,Chiang Mai,3,1104
1396,2023-03-29,Keyboard,Bangkok,8,579
1397,2023-09-17,Tablet,Chiang Mai,2,1421
1398,2023-11-30,Tablet,Chonburi,10,756
1399,2023-02-03,Tablet,Rayong,2,1575
1400,2023-05-23,Keyboard,Rayong,9,243
1401,2023-02-12,Phone,Rayong,6,1083
1402,2023-08-07,Phone,Chonburi,4,424
1403,2023-10-13,Monitor,Rayong,2,608
1404,2023-03-27,Monitor,Chiang Mai,7,1173
1405,2023-01-30,Monitor,Chonburi,9,402
1406,2023-08-03,Keyboard,Rayong,2,1678
1407,2023-03-11,Tablet,Bangkok,8,1470
1408,2023-10-28,Keyboard,Rayong,1,1036
1409,2023-04-23,Phone,Chiang Mai,7,239
1410,2023-11-28,Tablet,Phuket,9,637
1411,2023-01-19,Phone,Chonburi,3,984
1412,2023-06-08,Monitor,Bangkok,4,1409
1413,2023-07-20,Laptop,Chonburi,7,1906
1414,2023-07-19,Phone,Chiang Mai,7,765
1415,2023-01-27,Laptop,Phuket,10,1821
1416,2023-08-09,Tablet,Chiang Mai,7,1007
1417,2023-06-15,Laptop,Bangkok,9,795
1418,2023-03-17,Monitor,Bangkok,5,1801
1419,2023-03-10,Monitor,Chonburi,4,1964
1420,2023-12-09,Phone,Chonburi,7,162
1421,2023-12-30,Laptop,Chiang Mai,10,1999
1422,2023-09-21,Laptop,Chonburi,7,1381
1423,2023-09-29,Monitor,Rayong,5,270
1424,2023-01-16,Phone,Rayong,2,451
1425,2023-03-31,Monitor,Chiang Mai,6,1643
1426,2023-09-23,Monitor,Chiang Mai,7,632
1427,2023-10-14,Keyboard,Phuket,3,1611
1428,2023-07-11,Laptop,Bangkok,2,1146
1429,2023-07-09,Monitor,Bangkok,2,363
1430,2023-07-08,Tablet,Bangkok,8,1377
1431,2023-07-15,Phone,Bangkok,4,1181
1432,2023-06-09,Laptop,Bangkok,1,1724
1433,2023-12-05,Phone,Chonburi,6,1550
1434,2023-06-05,Tablet,Phuket,5,1921
1435,2023-04-08,Monitor,Phuket,2,1862
1436,2023-04-29,Laptop,Phuket,7,1511
1437,2023-11-23,Phone,Chiang Mai,7,265
1438,2023-04-11,Monitor,Bangkok,8,1308
1439,2023-04-01,Laptop,Chiang Mai,8,358
1440,2023-01-27,Laptop,Chiang Mai,8,104
1441,2023-05-24,Tablet,Chonburi,3,1529
1442,2023-07-25,Monitor,Chonburi,7,460
1443,2023-06-30,Tablet,Chonburi,2,1337
1444,2023-12-31,Tablet,Phuket,7,1424
1445,2023-06-01,Monitor,Chonburi,8,1551
1446,2023-08-29,Tablet,Phuket,8,1558
1447,2023-04-05,Tablet,Phuket,9,1146
1448,2023-01-06,Laptop,Rayong,1,877
1449,2023-04-09,Laptop,Chiang Mai,3,485
1450,2023-10-28,Laptop,Chonburi,4,1602
1451,2023-09-03,Keyboard,Chonburi,10,1873
1452,2023-08-28,Keyboard,Rayong,6,1184
1453,2023-05-24,Phone,Chiang Mai,3,1378
1454,2023-03-22,Monitor,Bangkok,5,1773
1455,2023-10-24,Laptop,Rayong,10,1555
1456,2023-04-27,Tablet,Rayong,4,102
1457,2023-05-09,Tablet,Chiang Mai,2,995
1458,2023-01-22,Keyboard,Bangkok,6,243
1459,2023-06-13,Phone,Chiang Mai,3,713
1460,2023-01-22,Laptop,Bangkok,2,420
1461,2023-11-29,Phone,Phuket,1,1148
1462,2023-01-25,Phone,Chonburi,8,974
1463,2023-02-01,Tablet,Chonburi,1,1863
1464,2023-10-16,Keyboard,Bangkok,5,1972
1465,2023-02-26,Monitor,Rayong,7,1908
1466,2023-09-06,Laptop,Chiang Mai,2,194
1467,2023-06-04,Laptop,Chonburi,10,1638
1468,2023-05-27,Tablet,Bangkok,6,645
1469,2023-04-12,Laptop,Chonburi,9,1841
1470,2023-11-22,Monitor,Bangkok,7,596
1471,2023-10-10,Monitor,Phuket,1,569
1472,2023-08-25,Monitor,Rayong,2,1218
1473,2023-07-11,Laptop,Bangkok,3,203
1474,2023-10-19,Laptop,Phuket,4,1768
1475,2023-08-13,Monitor,Chonburi,7,1017
1476,2023-07-22,Laptop,Rayong,7,691
1477,2023-01-31,Laptop,Bangkok,3,493
1478,2023-04-13,Monitor,Phuket,3,742
1479,2023-03-27,Monitor,Rayong,6,1710
1480,2023-08-15,Tablet,Phuket,8,617
1481,2023-11-15,Phone,Phuket,6,1159
1482,2023-08-10,Keyboard,Rayong,6,404
1483,2023-02-17,Laptop,Bangkok,6,1814
1484,2023-11-05,Tablet,Chonburi,9,601
1485,2023-01-23,Tablet,Chiang Mai,2,338
1486,2023-05-17,Monitor,Chiang Mai,8,823
1487,2023-04-27,Keyboard,Phuket,1,752
1488,2023-01-16,Monitor,Rayong,6,1461
1489,2023-08-24,Phone,Rayong,6,465
1490,2023-07-05,Phone,Rayong,10,1920
1491,2023-03-29,Phone,Chiang Mai,8,612
1492,2023-11-09,Monitor,Chiang Mai,5,389
1493,2023-01-13,Phone,Phuket,4,1541
1494,2023-04-25,Keyboard,Chiang Mai,5,810
1495,2023-02-26,Keyboard,Chonburi,9,1912
1496,2023-07-07,Phone,Chonburi,1,494
1497,2023-05-07,Phone,Rayong,6,1553
1498,2023-12-13,Keyboard,Chiang Mai,7,771
1499,2023-07-24,Keyboard,Phuket,1,1166
1500,2023-07-09,Monitor,Rayong,8,1881
1501,2023-04-10,Phone,Rayong,7,1256
1502,2024-01-01,Phone,Phuket,6,245
1503,2023-10-14,Tablet,Chonburi,8,1411
1504,2023-02-26,Monitor,Phuket,10,1087
1505,2023-01-29,Phone,Phuket,9,1280
1506,2023-08-03,Monitor,Bangkok,4,521
1507,2023-06-04,Tablet,Phuket,4,817
1508,2023-08-16,Tablet,Rayong,10,1044
1509,2023-05-26,Keyboard,Chonburi,3,1219
1510,2023-10-18,Phone,Chiang Mai,5,1489
1511,2023-10-27,Tablet,Chiang Mai,3,1740
1512,2023-02-04,Tablet,Chonburi,6,1107
1513,2023-12-24,Monitor,Phuket,6,310
1514,2023-09-09,Tablet,Chiang Mai,6,469
1515,2023-09-17,Phone,Bangkok,10,1922
1516,2023-01-19,Phone,Chiang Mai,10,1832
1517,2023-05-22,Tablet,Phuket,4,1035
1518,2023-02-08,Tablet,Bangkok,3,253
1519,2023-02-08,Tablet,Chonburi,9,799
1520,2023-07-31,Keyboard,Chiang Mai,8,857
1521,2023-06-02,Phone,Rayong,1,304
1522,2023-03-09,Tablet,Phuket,1,1683
1523,2023-10-17,Laptop,Rayong,4,1107
1524,2023-02-23,Tablet,Chonburi,8,151
1525,2023-01-10,Monitor,Chiang Mai,2,468
1526,2023-02-23,Tablet,Phuket,2,1240
1527,2023-06-10,Tablet,Rayong,9,1577
1528,2023-09-01,Phone,Phuket,7,1913
1529,2023-05-30,Laptop,Chiang Mai,3,1081
1530,2023-04-07,Phone,Rayong,3,419
1531,2023-11-22,Laptop,Chonburi,6,483
1532,2023-05-16,Keyboard,Chonburi,6,117
1533,2023-11-29,Phone,Chonburi,7,1676
1534,2023-07-16,Keyboard,Chonburi,9,401
1535,2023-12-02,Tablet,Chonburi,9,673
1536,2023-01-19,Monitor,Chiang Mai,4,201
1537,2023-12-27,Monitor,Chiang Mai,1,1659
1538,2023-04-13,Phone,Chiang Mai,5,351
1539,2023-09-03,Phone,Bangkok,4,669
1540,2023-12-23,Monitor,Bangkok,10,143
1541,2023-11-25,Monitor,Chiang Mai,3,1069
1542,2023-07-23,Laptop,Bangkok,7,1424
1543,2023-07-14,Keyboard,Bangkok,5,941
1544,2023-03-21,Laptop,Chonburi,8,1115
1545,2023-05-16,Tablet,Bangkok,2,1499
1546,2023-09-24,Monitor,Chiang Mai,2,260
1547,2023-06-08,Laptop,Chonburi,10,1147
1548,2023-08-04,Keyboard,Chiang Mai,10,201
1549,2023-10-24,Keyboard,Bangkok,1,274
1550,2023-11-04,Phone,Chiang Mai,6,354
1551,2023-02-24,Laptop,Chiang Mai,7,224
1552,2023-06-20,Laptop,Rayong,4,1531
1553,2023-02-12,Phone,Chiang Mai,8,108
1554,2023-11-14,Laptop,Rayong,8,1697
1555,2023-02-27,Keyboard,Chonburi,4,417
1556,2023-05-16,Keyboard,Rayong,4,968
1557,2023-03-05,Monitor,Bangkok,7,379
1558,2023-06-26,Tablet,Chonburi,2,823
1559,2023-01-16,Keyboard,Bangkok,4,1452
1560,2023-07-04,Monitor,Bangkok,7,1444
1561,2023-04-23,Keyboard,Rayong,9,1149
1562,2023-06-22,Laptop,Chonburi,6,1382
1563,2023-10-27,Phone,Bangkok,9,545
1564,2023-12-10,Keyboard,Bangkok,9,1075
1565,2023-07-27,Tablet,Rayong,2,463
1566,2023-08-15,Tablet,Rayong,3,1546
1567,2023-07-25,Laptop,Bangkok,6,1233
1568,2023-06-13,Keyboard,Phuket,7,1750
1569,2023-08-24,Monitor,Rayong,10,1439
1570,2023-03-27,Keyboard,Rayong,1,1475
1571,2023-06-10,Tablet,Chiang Mai,7,1599
1572,2023-08-18,Monitor,Bangkok,1,645
1573,2023-08-20,Tablet,Chonburi,4,1526
1574,2023-02-06,Phone,Phuket,7,695
1575,2023-04-24,Keyboard,Chonburi,3,546
1576,2023-05-08,Phone,Phuket,10,1143
1577,2023-04-12,Laptop,Chonburi,1,1756
1578,2023-04-30,Phone,Phuket,5,1533
1579,2023-10-09,Phone,Chiang Mai,5,285
1580,2023-05-14,Phone,Bangkok,7,1694
1581,2023-06-26,Tablet,Bangkok,5,522
1582,2023-03-04,Tablet,Bangkok,7,1603
1583,2023-08-15,Tablet,Chonburi,5,362
1584,2023-05-24,Laptop,Chonburi,4,1396
1585,2023-10-11,Laptop,Chonburi,3,1460
1586,2023-11-28,Tablet,Bangkok,10,1003
1587,2023-12-15,Monitor,Rayong,10,1301
1588,2023-07-24,Keyboard,Phuket,1,1253
1589,2023-06-05,Monitor,Rayong,3,1058
1590,2023-05-20,Phone,Chiang Mai,5,777
1591,2023-08-13,Phone,Chonburi,3,1526
1592,2023-04-27,Laptop,Chiang Mai,5,379
1593,2023-01-25,Phone,Phuket,7,833
1594,2023-10-02,Keyboard,Chiang Mai,9,336
1595,2023-09-06,Laptop,Bangkok,3,1397
1596,2023-03-22,Laptop,Chonburi,2,764
1597,2023-04-20,Monitor,Bangkok,1,1868
1598,2023-10-20,Monitor,Bangkok,9,1321
1599,2023-02-09,Monitor,Chonburi,6,1015
1600,2023-10-14,Tablet,Chiang Mai,10,1256
1601,2023-12-25,Tablet,Rayong,4,260
1602,2023-11-18,Tablet,Rayong,9,1652
1603,2023-12-04,Laptop,Chiang Mai,8,1469
1604,2023-02-19,Laptop,Chiang Mai,7,1319
1605,2023-06-28,Monitor,Chiang Mai,9,956
1606,2023-06-03,Keyboard,Rayong,9,558
1607,2023-04-24,Tablet,Chiang Mai,4,1790
1608,2023-02-26,Phone,Phuket,6,1832
1609,2023-01-14,Monitor,Rayong,4,500
1610,2023-06-02,Monitor,Chonburi,9,1586
1611,2023-12-14,Laptop,Phuket,4,1135
1612,2023-10-31,Keyboard,Chiang Mai,10,310
1613,2023-09-19,Laptop,Chonburi,5,1669
1614,2023-05-22,Keyboard,Rayong,7,106
1615,2023-12-02,Monitor,Rayong,9,1583
1616,2023-03-11,Tablet,Chonburi,8,439
1617,2023-07-28,Phone,Rayong,6,829
1618,2023-11-22,Monitor,Chonburi,5,1085
1619,2023-03-11,Phone,Chiang Mai,3,707
1620,2023-09-23,Phone,Phuket,3,1206
1621,2023-02-19,Laptop,Bangkok,9,1654
1622,2023-03-08,Keyboard,Chiang Mai,5,718
1623,2023-09-19,Monitor,Phuket,8,494
1624,2023-01-06,Phone,Bangkok,3,1309
1625,2023-08-20,Monitor,Chiang Mai,4,1754
1626,2023-03-29,Tablet,Bangkok,6,942
1627,2023-04-04,Laptop,Chiang Mai,10,720
1628,2023-05-21,Tablet,Chonburi,10,1986
1629,2023-12-15,Laptop,Phuket,8,604
1630,2023-01-15,Monitor,Rayong,5,432
1631,2023-01-01,Phone,Chonburi,7,1159
1632,2023-04-12,Keyboard,Phuket,6,689
1633,2023-04-04,Monitor,Phuket,6,1747
1634,2023-05-22,Laptop,Chonburi,8,448
1635,2023-12-17,Laptop,Chonburi,7,297
1636,2023-12-08,Laptop,Phuket,4,1544
1637,2023-09-25,Phone,Chonburi,2,390
1638,2023-12-29,Laptop,Bangkok,3,817
1639,2023-05-27,Tablet,Chiang Mai,1,1728
1640,2023-06-13,Laptop,Chonburi,3,208
1641,2023-02-21,Phone,Phuket,7,562
1642,2023-03-23,Laptop,Chiang Mai,5,1993
1643,2023-08-20,Tablet,Rayong,5,114
1644,2023-08-15,Phone,Bangkok,7,477
1645,2023-03-11,Keyboard,Bangkok,1,1710
1646,2023-11-19,Phone,Rayong,1,1808
1647,2023-08-03,Phone,Bangkok,3,1375
1648,2023-11-11,Monitor,Chiang Mai,8,133
1649,2023-06-30,Laptop,Phuket,4,1278
1650,2023-03-13,Monitor,Bangkok,2,1823
1651,2023-03-22,Keyboard,Chiang Mai,8,1909
1652,2023-05-31,Tablet,Chonburi,10,1624
1653,2023-10-07,Phone,Chonburi,7,1920
1654,2023-05-04,Tablet,Phuket,8,173
1655,2023-03-12,Keyboard,Rayong,2,1526
1656,2023-05-16,Phone,Rayong,4,1209
1657,2023-03-17,Tablet,Chonburi,10,1738
1658,2023-11-24,Tablet,Rayong,8,1618
1659,2023-04-14,Phone,Bangkok,1,1456
1660,2023-12-14,Keyboard,Chonburi,10,1766
1661,2023-01-31,Monitor,Chiang Mai,5,144
1662,2023-10-16,Keyboard,Chiang Mai,6,1350
1663,2023-07-13,Keyboard,Chiang Mai,2,758
1664,2023-06-14,Monitor,Chiang Mai,4,1859
1665,2023-04-22,Phone,Chiang Mai,2,273
1666,2023-03-10,Laptop,Bangkok,10,765
1667,2023-07-31,Phone,Rayong,4,1683
1668,2023-08-21,Tablet,Bangkok,2,489
1669,2023-01-26,Monitor,Chiang Mai,3,1889
1670,2023-01-11,Phone,Rayong,8,671
1671,2023-02-12,Keyboard,Chiang Mai,9,573
1672,2023-04-09,Laptop,Chonburi,9,137
1673,2023-09-14,Laptop,Phuket,3,770
1674,2023-07-25,Monitor,Rayong,6,1620
1675,2023-11-07,Tablet,Chiang Mai,1,1516
1676,2023-12-20,Keyboard,Phuket,7,1801
1677,2023-04-03,Monitor,Bangkok,1,443
1678,2023-01-16,Monitor,Rayong,1,790
1679,2023-03-27,Phone,Chiang Mai,1,197
1680,2023-09-05,Laptop,Rayong,3,922
1681,2023-04-23,Keyboard,Phuket,6,1365
1682,2023-03-24,Phone,Chonburi,9,1467
1683,2023-06-27,Laptop,Chiang Mai,9,1965
1684,2023-08-23,Laptop,Phuket,7,1698
1685,2023-09-01,Monitor,Rayong,10,501
1686,2023-01-19,Tablet,Bangkok,3,832
1687,2023-11-19,Phone,Bangkok,4,1024
1688,2023-07-16,Tablet,Chiang Mai,4,1983
1689,2023-07-12,Laptop,Phuket,10,188
1690,2023-12-04,Monitor,Rayong,3,1966
1691,2023-05-24,Keyboard,Chonburi,1,1082
1692,2023-08-22,Keyboard,Rayong,3,927
1693,2023-02-02,Laptop,Chiang Mai,10,1746
1694,2023-08-30,Keyboard,Phuket,4,984
1695,2023-09-18,Monitor,Phuket,5,1626
1696,2023-08-03,Laptop,Phuket,3,166
1697,2023-07-18,Laptop,Chonburi,1,1431
1698,2023-12-14,Tablet,Bangkok,10,635
1699,2023-05-29,Laptop,Rayong,5,929
1700,2023-05-02,Phone,Phuket,6,684
1701,2023-08-22,Keyboard,Rayong,10,909
1702,2023-05-08,Monitor,Bangkok,4,1183
1703,2023-07-30,Monitor,Bangkok,8,1929
1704,2023-10-07,Laptop,Phuket,2,276
1705,2023-02-17,Phone,Chonburi,10,810
1706,2023-11-11,Laptop,Chiang Mai,9,1541
1707,2023-09-03,Keyboard,Rayong,10,691
1708,2023-10-22,Monitor,Phuket,6,1879
1709,2023-08-03,Phone,Rayong,3,960
1710,2023-06-02,Monitor,Phuket,10,849
1711,2023-09-02,Laptop,Bangkok,8,1449
1712,2023-01-14,Phone,Bangkok,8,398
1713,2023-05-13,Phone,Bangkok,2,1792
1714,2023-07-05,Laptop,Chiang Mai,2,457
1715,2023-07-13,Phone,Phuket,2,335
1716,2023-02-20,Tablet,Chonburi,6,795
1717,2023-11-26,Laptop,Bangkok,9,970
1718,2023-12-01,Monitor,Chiang Mai,6,1505
1719,2023-05-07,Tablet,Rayong,9,1309
1720,2023-08-28,Monitor,Chiang Mai,1,1187
1721,2023-11-21,Laptop,Phuket,9,1061
1722,2023-05-22,Laptop,Chiang Mai,4,1433
1723,2023-04-04,Monitor,Bangkok,3,1621
1724,2023-12-02,Laptop,Rayong,7,226
1725,2023-10-04,Phone,Phuket,2,1041
1726,2023-10-14,Keyboard,Chonburi,1,1138
1727,2023-12-06,Keyboard,Chiang Mai,5,1029
1728,2023-05-15,Tablet,Chiang Mai,6,1112
1729,2023-01-14,Phone,Chiang Mai,5,279
1730,2023-04-05,Keyboard,Phuket,2,1391
1731,2023-06-15,Keyboard,Phuket,5,450
1732,2023-03-12,Keyboard,Phuket,10,852
1733,2023-09-08,Tablet,Rayong,3,1279
1734,2023-01-07,Laptop,Bangkok,10,944
1735,2023-02-22,Laptop,Chiang Mai,7,1530
1736,2023-02-27,Phone,Rayong,2,811
1737,2023-08-02,Laptop,Chiang Mai,10,970
1738,2023-09-13,Monitor,Chiang Mai,2,1955
1739,2023-05-24,Monitor,Rayong,6,1022
1740,2023-06-20,Keyboard,Bangkok,6,1058
1741,2023-09-01,Monitor,Chiang Mai,2,1688
1742,2023-09-26,Laptop,Chiang Mai,3,859
1743,2023-04-24,Tablet,Phuket,9,1661
1744,2023-01-28,Laptop,Rayong,3,1251
1745,2023-09-12,Phone,Phuket,9,1919
1746,2023-02-12,Keyboard,Phuket,10,1515
1747,2023-08-28,Monitor,Chiang Mai,4,511
1748,2023-12-24,Keyboard,Bangkok,7,931
1749,2023-04-17,Monitor,Chiang Mai,5,140
1750,2023-06-07,Phone,Chonburi,2,901
1751,2023-09-21,Monitor,Bangkok,9,1615
1752,2023-06-17,Tablet,Rayong,7,1786
1753,2023-09-01,Phone,Rayong,8,1392
1754,2023-10-07,Keyboard,Chiang Mai,4,721
1755,2023-03-20,Keyboard,Chiang Mai,3,236
1756,2023-10-15,Phone,Chonburi,9,1526
1757,2023-04-06,Keyboard,Rayong,5,1386
1758,2023-11-26,Keyboard,Chiang Mai,3,1994
1759,2023-06-11,Monitor,Chonburi,5,982
1760,2023-07-23,Phone,Bangkok,1,1065
1761,2023-02-25,Laptop,Chonburi,8,506
1762,2023-11-13,Tablet,Bangkok,2,1586
1763,2023-11-23,Phone,Bangkok,9,1558
1764,2023-10-25,Keyboard,Chonburi,5,1073
1765,2023-06-03,Tablet,Chiang Mai,4,1114
1766,2023-07-21,Keyboard,Chonburi,2,1092
1767,2023-03-17,Keyboard,Chiang Mai,5,1308
1768,2023-10-01,Keyboard,Bangkok,7,720
1769,2023-05-01,Tablet,Phuket,4,374
1770,2023-07-12,Tablet,Rayong,9,1000
1771,2023-09-06,Tablet,Chiang Mai,8,1180
1772,2023-07-29,Tablet,Phuket,5,984
1773,2023-10-06,Phone,Phuket,9,1218
1774,2023-09-05,Phone,Chonburi,8,1598
1775,2023-05-29,Keyboard,Phuket,10,1657
1776,2023-11-16,Tablet,Phuket,5,1594
1777,2023-06-23,Tablet,Bangkok,8,1018
1778,2023-12-30,Phone,Chiang Mai,9,665
1779,2023-09-08,Phone,Chonburi,6,850
1780,2023-06-26,Monitor,Phuket,7,1538
1781,2023-07-08,Laptop,Bangkok,2,1239
1782,2023-09-17,Keyboard,Chiang Mai,3,408
1783,2023-01-07,Tablet,Rayong,6,622
1784,2023-07-29,Monitor,Chonburi,10,1670
1785,2023-01-04,Phone,Rayong,8,643
1786,2023-05-20,Monitor,Bangkok,9,1482
1787,2023-11-23,Phone,Chonburi,5,1348
1788,2023-05-24,Phone,Chiang Mai,8,759
1789,2023-07-22,Laptop,Chonburi,1,1226
1790,2023-02-09,Laptop,Chiang Mai,2,1988
1791,2023-01-01,Phone,Rayong,5,313
1792,2023-03-30,Laptop,Bangkok,8,728
1793,2023-11-20,Laptop,Bangkok,1,533
1794,2023-05-02,Phone,Chiang Mai,10,1942
1795,2023-02-07,Laptop,Chiang Mai,2,905
1796,2023-02-01,Phone,Phuket,2,1263
1797,2023-10-14,Monitor,Rayong,8,627
1798,2023-12-15,Monitor,Bangkok,2,1989
1799,2023-05-15,Laptop,Rayong,10,319
1800,2023-05-20,Keyboard,Phuket,2,698
1801,2023-11-24,Laptop,Chiang Mai,2,625
1802,2023-02-10,Phone,Chiang Mai,4,1561
1803,2023-09-22,Phone,Chiang Mai,2,646
1804,2023-05-11,Tablet,Chonburi,3,678
1805,2023-10-16,Laptop,Chiang Mai,7,1118
1806,2023-01-11,Monitor,Chonburi,3,216
1807,2023-06-07,Phone,Bangkok,7,395
1808,2023-03-15,Laptop,Phuket,5,577
