order_id,order_date,product,region,quantity,price
1255,2023-11-05,Monitor,Bangkok,9,1534
1256,2023-12-14,Monitor,Rayong,10,1129
1257,2023-06-08,Tablet,Bangkok,7,1203
1258,2023-08-17,Monitor,Rayong,10,1742
1259,2023-08-17,Laptop,Phuket,9,1729
1260,2023-08-13,Laptop,Chiang Mai,8,1938
1261,2023-11-11,Phone,Bangkok,10,914
1262,2023-04-08,Monitor,Chiang Mai,3,1518
1263,2023-08-09,Tablet,Chiang Mai,10,688
1264,2023-08-13,Laptop,Rayong,5,780
1265,2023-12-15,Keyboard,Chonburi,1,1762
1266,2023-11-12,Monitor,Chonburi,1,1205
1267,2023-09-07,Laptop,Chiang Mai,1,1848
1268,2023-04-09,Phone,Bangkok,3,695
1269,2023-05-14,Tablet,Chiang Mai,10,1125
1270,2023-06-25,Keyboard,Rayong,6,763
1271,2023-11-03,Laptop,Chiang Mai,10,170
1272,2023-10-30,Laptop,Bangkok,10,891
1273,2023-12-29,Phone,Rayong,3,1784
1274,2023-07-16,Laptop,Chiang Mai,8,1784
1275,2023-04-17,Monitor,Chonburi,6,1435
1276,2023-06-25,Keyboard,Rayong,1,138
1277,2023-09-28,Phone,Chiang Mai,2,1586
1278,2023-11-25,Tablet,Rayong,10,953
1279,2023-06-13,Keyboard,Chiang Mai,7,452
1280,2023-01-25,Tablet,Chonburi,9,599
1281,2023-09-14,Tablet,Chonburi,4,1013
1282,2023-08-07,Monitor,Rayong,7,681
1283,2023-03-24,Tablet,Rayong,7,487
1284,2023-01-17,Monitor,Phuket,8,774
1285,2023-05-04,Phone,Bangkok,4,1813
1286,2023-02-14,Keyboard,Phuket,9,141
1287,2023-03-12,Monitor,Rayong,3,267
1288,2023-01-08,Keyboard,Chiang Mai,9,668
1289,2023-03-16,Phone,Bangkok,7,1235
1290,2023-07-25,Monitor,Bangkok,1,842
1291,2023-11-13,Tablet,Rayong,8,1626
1292,2023-03-22,Tablet,Chonburi,4,266
1293,2023-12-26,Laptop,Phuket,10,566
1294,2023-12-07,Keyboard,Rayong,2,1162
1295,2023-03-20,Monitor,Chonburi,7,1170
1296,2023-03-25,Monitor,Bangkok,9,396
1297,2023-07-27,Laptop,Chiang Mai,3,1905
1298,2023-01-22,Keyboard,Phuket,4,141
1299,2023-02-22,Laptop,Bangkok,10,765
1300,2023-04-10,Monitor,Phuket,9,564
1301,2023-09-12,Keyboard,Phuket,5,1807
1302,2023-04-23,Tablet,Rayong,6,1669
1303,2023-02-14,Keyboard,Rayong,2,1226
1304,2023-09-16,Laptop,Chiang Mai,1,1129
1305,2023-06-17,Keyboard,Chonburi,6,1268
1306,2023-07-13,Tablet,Chonburi,10,1454
1307,2023-05-12,Laptop,Rayong,8,416
1308,2023-01-21,Laptop,Phuket,4,1305
1309,2023-05-03,Laptop,Chonburi,9,1007
1310,2023-06-10,Tablet,Rayong,5,1094
1311,2023-10-14,Monitor,Chonburi,8,1074
1312,2023-09-16,Keyboard,Chiang Mai,3,1538
1313,2023-04-05,Phone,Chiang Mai,5,1175
1314,2023-12-23,Laptop,Bangkok,4,126
1315,2023-07-30,Monitor,Rayong,3,484
1316,2023-01-11,Tablet,Bangkok,8,1316
1317,2023-09-13,Monitor,Chiang Mai,3,946
1318,2023-01-16,Laptop,Bangkok,3,323
1319,2023-09-12,Keyboard,Rayong,9,1108
1320,2023-05-04,Laptop,Bangkok,3,1349
1321,2023-12-06,Phone,Rayong,5,1095
1322,2023-09-10,Tablet,Rayong,3,488
1323,2023-10-16,Tablet,Chiang Mai,10,638
1324,2023-01-31,Keyboard,Chonburi,1,787
1325,2023-07-02,Laptop,Phuket,1,1317
1326,2023-06-25,Tablet,Phuket,7,773
1327,2023-07-09,Phone,Phuket,4,745
1328,2023-07-27,Keyboard,Bangkok,8,888
1329,2023-12-21,Monitor,Bangkok,1,403
1330,2023-10-18,Phone,Chonburi,4,237
1331,2023-04-10,Laptop,Chiang Mai,8,1752
1332,2023-10-08,Phone,Chonburi,4,431
1333,2023-01-22,Laptop,Rayong,3,555
1334,2023-09-07,Monitor,Chiang Mai,8,849
1335,2023-07-18,Monitor,Rayong,6,201
1336,2023-11-14,Phone,Chonburi,10,180
1337,2023-05-03,Keyboard,Phuket,7,1319
1338,2023-05-30,Laptop,Phuket,6,715
1339,2023-06-13,Laptop,Chiang Mai,1,471
1340,2023-08-13,Laptop,Bangkok,3,1948
1341,2023-08-23,Laptop,Rayong,2,763
1342,2023-03-18,Keyboard,Chonburi,2,282
1343,2023-10-29,Monitor,Chonburi,8,467
1344,2023-03-11,Laptop,Chonburi,10,748
1345,2023-01-22,Tablet,Phuket,10,500
1346,2023-01-09,Laptop,Rayong,3,1469
1347,2023-04-12,Tablet,Chonburi,3,1630
1348,2023-08-06,Keyboard,Bangkok,1,392
1349,2023-03-29,Phone,Phuket,7,495
1350,2023-05-21,Monitor,Bangkok,2,1641
1351,2023-06-06,Laptop,Chonburi,6,878
1352,2023-02-27,Phone,Chonburi,1,1809
1353,2023-12-28,Monitor,Bangkok,7,1262
1354,2023-05-14,Tablet,Bangkok,9,900
1355,2023-05-05,Laptop,Chiang Mai,1,1484
1356,2023-01-08,Laptop,Phuket,9,966
1357,2023-06-13,Monitor,Chonburi,5,827
1358,2023-07-27,Laptop,Chonburi,7,930
1359,2023-04-28,Tablet,Phuket,1,1926
1360,2023-10-31,Tablet,Rayong,2,1057
1361,2023-01-14,Monitor,Chiang Mai,5,185
1362,2023-09-04,Laptop,Bangkok,9,342
1363,2023-12-07,Keyboard,Phuket,10,1706
1364,2023-06-17,Laptop,Chonburi,3,705
1365,2023-09-14,Keyboard,Rayong,10,206
1366,2023-10-09,Tablet,Chiang Mai,8,1931
1367,2023-03-23,Laptop,Bangkok,6,297
1368,2023-01-15,Tablet,Phuket,10,1388
1369,2023-05-20,Laptop,Chiang Mai,4,1523
1370,2023-12-05,Tablet,Chonburi,9,1123
1371,2023-12-13,Keyboard,Phuket,5,296
1372,2023-09-26,Tablet,Chonburi,4,1982
1373,2023-07-21,Phone,Phuket,5,1429
1374,2023-03-25,Laptop,Bangkok,3,1352
1375,2023-06-03,Keyboard,Rayong,5,1969
1376,2023-06-21,Phone,Rayong,6,1174
1377,2023-09-27,Tablet,Bangkok,3,1769
1378,2023-09-13,Phone,Rayong,9,348
1379,2023-08-10,Laptop,Chonburi,6,913
1380,2023-10-11,Tablet,Chonburi,4,1800
1381,2023-05-16,Tablet,Phuket,6,1427
1382,2023-12-01,Monitor,Phuket,2,1595
1383,2023-05-09,Tablet,Chonburi,2,1167
1384,2023-11-09,Phone,Rayong,4,1237
1385,2023-03-05,Tablet,Bangkok,5,1192
1386,2023-10-10,Laptop,Chiang Mai,10,996
1387,2023-08-24,Tablet,Bangkok,1,1232
1388,2023-12-09,Monitor,Rayong,1,1407
1389,2023-12-17,Tablet,Phuket,8,1759
1390,2023-01-02,Phone,Phuket,8,1738
1391,2023-12-03,Phone,Bangkok,6,286
1392,2023-10-03,Phone,Phuket,5,541
1393,2023-09-09,Tablet,Chiang Mai,10,414
1394,2023-03-21,Phone,Chonburi,10,890
1395,2023-06-28,Keyboard,Chiang Mai,8,1644
1396,2023-04-24,Phone,Chonburi,4,1795
1397,2023-11-30,Monitor,Chonburi,8,809
1398,2023-03-12,Keyboard,Chiang Mai,2,1150
1399,2023-03-08,Laptop,Chiang Mai,4,1903
1400,2023-07-29,Tablet,Bangkok,3,1639
1401,2023-07-06,Laptop,Chonburi,7,1548
1402,2023-06-25,Tablet,Rayong,6,1723
1403,2023-09-29,Laptop,Phuket,6,376
1404,2023-03-07,Phone,Chiang Mai,3,1885
1405,2023-07-24,Keyboard,Chiang Mai,7,766
1406,2023-06-01,Keyboard,Chonburi,7,1317
1407,2023-02-17,Monitor,Bangkok,8,1613
1408,2023-05-29,Tablet,Bangkok,2,357
1409,2023-04-09,Keyboard,Bangkok,10,184
1410,2023-04-11,Phone,Bangkok,10,1905
1411,2023-07-16,Laptop,Bangkok,10,579
1412,2023-07-23,Phone,Phuket,7,1840
1413,2023-12-23,Keyboard,Phuket,7,1286
1414,2023-02-10,Tablet,Rayong,3,1686
1415,2023-06-15,Laptop,Rayong,10,1217
1416,2023-08-15,Phone,Chonburi,10,1020
1417,2023-09-18,Tablet,Chonburi,5,629
1418,2023-04-06,Phone,Bangkok,7,801
1419,2023-12-08,Phone,Bangkok,8,1296
1420,2023-12-06,Phone,Chonburi,1,982
1421,2023-08-26,Phone,Chonburi,9,120
1422,2023-10-28,Keyboard,Bangkok,8,183
1423,2023-07-13,Tablet,Rayong,5,377
1424,2023-10-09,Phone,Bangkok,8,882
1425,2023-01-13,Tablet,Chonburi,7,693
1426,2023-08-19,Monitor,Chiang Mai,4,1353
1427,2023-11-14,Monitor,Phuket,4,1479
1428,2023-06-11,Laptop,Phuket,6,865
1429,2023-08-10,Keyboard,Bangkok,10,253
1430,2023-05-12,Tablet,Bangkok,4,737
1431,2023-01-02,Keyboard,Chonburi,3,890
1432,2023-11-17,Monitor,Chiang Mai,5,1988
1433,2023-02-28,Laptop,Phuket,3,172
1434,2023-08-19,Keyboard,Chonburi,4,100
1435,2023-01-12,Laptop,Chonburi,6,1773
1436,2023-04-07,Tablet,Phuket,9,634
1437,2023-05-08,Tablet,Rayong,4,1661
1438,2023-01-02,Monitor,Rayong,9,1189
1439,2023-06-09,Laptop,Phuket,5,742
1440,2023-02-21,Monitor,Rayong,9,1484
1441,2023-07-03,Phone,Phuket,10,931
1442,2023-02-22,Monitor,Phuket,8,1740
1443,2023-06-26,Phone,Phuket,6,1880
1444,2023-03-15,Monitor,Rayong,5,1615
1445,2023-05-03,Keyboard,Chiang Mai,9,607
1446,2023-04-03,Tablet,Rayong,7,1667
1447,2023-11-16,Laptop,Chiang Mai,8,710
1448,2023-05-18,Tablet,Chonburi,9,193
1449,2023-02-10,Monitor,Rayong,8,562
1450,2023-08-28,Phone,Chiang Mai,5,152
1451,2023-12-02,Keyboard,Chonburi,10,923
1452,2023-04-09,Tablet,Chiang Mai,2,1114
1453,2023-06-13,Phone,Phuket,8,1984
1454,2023-11-04,Laptop,Chiang Mai,7,1249
1455,2023-06-23,Laptop,Chiang Mai,9,1563
1456,2023-08-30,Keyboard,Bangkok,8,327
1457,2023-09-09,Laptop,Rayong,7,1937
1458,2023-09-29,Monitor,Chonburi,2,124
1459,2023-10-26,Keyboard,Phuket,7,119
1460,2023-02-26,Monitor,Phuket,5,1831
1461,2023-07-19,Tablet,Chonburi,7,1997
1462,2023-08-18,Laptop,Chiang Mai,1,1847
1463,2023-12-25,Keyboard,Bangkok,6,676
1464,2023-07-02,Keyboard,Phuket,10,1810
1465,2023-12-29,Monitor,Bangkok,3,487
1466,2023-02-20,Monitor,Chiang Mai,5,1672
1467,2023-12-11,Monitor,Phuket,8,1829
1468,2023-11-23,Keyboard,Chonburi,10,161
1469,2023-06-02,Tablet,Chiang Mai,1,1132
1470,2023-04-16,Phone,Bangkok,5,673
1471,2023-08-17,Keyboard,Chonburi,5,432
1472,2023-07-18,Tablet,Chiang Mai,2,1582
1473,2023-11-20,Laptop,Chonburi,4,1012
1474,2023-12-23,Monitor,Chonburi,9,501
1475,2023-11-01,Monitor,Phuket,9,901
1476,2023-10-02,Monitor,Bangkok,3,987
1477,2023-01-31,Monitor,Phuket,1,1245
1478,2023-01-26,Monitor,Chiang Mai,1,154
1479,2023-05-15,Phone,Chonburi,9,978
1480,2023-02-13,Laptop,Phuket,6,978
1481,2023-04-14,Monitor,Phuket,1,1849
1482,2023-02-26,Tablet,Rayong,5,1772
1483,2023-09-08,Phone,Chiang Mai,9,1681
1484,2023-03-17,Monitor,Chonburi,1,879
1485,2023-12-10,Laptop,Chiang Mai,10,732
1486,2023-12-26,Phone,Rayong,10,1587
1487,2023-12-31,Laptop,Rayong,8,570
1488,2023-10-21,Keyboard,Chiang Mai,2,1884
1489,2023-08-15,Tablet,Phuket,7,1636
1490,2023-11-24,Phone,Bangkok,7,546
1491,2023-03-04,Phone,Chonburi,3,1470
1492,2023-10-21,Phone,Chiang Mai,5,823
1493,2023-10-30,Phone,Bangkok,6,986
1494,2023-07-09,Monitor,Phuket,3,1194
1495,2023-04-04,Laptop,Chiang Mai,5,1386
1496,2023-10-20,Keyboard,Chonburi,8,257
1497,2023-10-25,Monitor,Phuket,2,1249
1498,2023-06-17,Monitor,Chonburi,4,560
1499,2023-11-30,Tablet,Chonburi,3,1144
1500,2023-04-12,Tablet,Chiang Mai,9,342
1501,2023-01-06,Laptop,Bangkok,5,1496
1502,2023-01-28,Phone,Phuket,6,304
1503,2023-08-10,Phone,Chiang Mai,10,1306
1504,2023-05-17,Monitor,Chonburi,4,591
1505,2023-05-20,Phone,Rayong,7,1048
1506,2023-04-18,Phone,Chiang Mai,3,1667
1507,2023-02-22,Tablet,Chiang Mai,1,574
1508,2023-08-09,Laptop,Rayong,5,914
1509,2023-05-01,Laptop,Bangkok,7,965
1510,2023-04-07,Phone,Chonburi,10,608
1511,2023-11-30,Phone,Chonburi,5,664
1512,2023-05-21,Tablet,Rayong,1,640
1513,2023-10-20,Tablet,Rayong,8,989
1514,2023-03-18,Keyboard,Bangkok,4,1407
1515,2023-07-18,Laptop,Chonburi,1,1847
1516,2023-07-25,Laptop,Chonburi,3,319
1517,2023-04-25,Tablet,Phuket,4,105
1518,2023-02-07,Monitor,Chonburi,3,1820
1519,2023-02-03,Laptop,Phuket,1,1030
1520,2023-05-28,Monitor,Bangkok,2,1868
1521,2023-07-01,Tablet,Bangkok,7,322
1522,2023-03-08,Tablet,Phuket,5,998
1523,2023-08-03,Keyboard,Bangkok,1,1539
1524,2023-04-03,Keyboard,Bangkok,1,1198
1525,2023-09-01,Tablet,Phuket,9,520
1526,2023-07-17,Monitor,Chiang Mai,7,1402
1527,2023-12-10,Keyboard,Chiang Mai,5,1233
1528,2023-04-21,Phone,Chonburi,8,229
1529,2023-04-06,Phone,Chonburi,2,132
1530,2023-01-09,Phone,Chonburi,4,1667
1531,2023-08-02,Phone,Bangkok,2,1318
1532,2023-05-20,Phone,Chonburi,9,1697
1533,2023-05-21,Keyboard,Rayong,10,639
1534,2023-03-20,Phone,Phuket,6,704
1535,2023-06-26,Tablet,Chonburi,6,1407
1536,2023-06-04,Monitor,Bangkok,2,604
1537,2024-01-01,Laptop,Phuket,7,1358
1538,2023-11-09,Monitor,Bangkok,10,1080
1539,2023-10-22,Keyboard,Rayong,6,314
1540,2023-03-15,Laptop,Chonburi,6,1598
1541,2023-12-23,Phone,Chonburi,6,1572
1542,2023-09-01,Laptop,Phuket,4,1526
1543,2023-05-23,Laptop,Chonburi,1,1478
1544,2023-11-08,Monitor,Bangkok,9,1860
1545,2023-12-12,Laptop,Rayong,1,325
1546,2023-05-12,Laptop,Phuket,9,591
1547,2023-03-15,Laptop,Chiang Mai,1,1513
1548,2023-01-16,Phone,Phuket,3,439
1549,2023-11-02,Keyboard,Chiang Mai,9,697
1550,2023-01-26,Tablet,Phuket,10,1934
1551,2023-05-29,Laptop,Rayong,6,1401
1552,2023-03-16,Monitor,Rayong,3,263
1553,2023-02-04,Tablet,Bangkok,2,1126
1554,2023-06-12,Keyboard,Phuket,3,1294
1555,2023-03-04,Tablet,Phuket,4,1978
1556,2023-01-26,Laptop,Bangkok,8,1082
1557,2023-11-21,Phone,Rayong,4,1041
1558,2023-08-28,Laptop,Rayong,1,1549
1559,2023-03-18,Tablet,Chiang Mai,2,1492
1560,2023-09-27,Tablet,Bangkok,7,281
1561,2023-03-20,Phone,Chiang Mai,10,806
1562,2023-05-26,Laptop,Chiang Mai,9,1818
1563,2023-09-10,Laptop,Chiang Mai,8,742
1564,2023-03-05,Monitor,Phuket,5,1529
1565,2023-11-17,Keyboard,Chonburi,1,1102
1566,2023-10-04,Tablet,Rayong,6,1296
1567,2023-08-30,Tablet,Chiang Mai,10,760
1568,2023-03-14,Phone,Bangkok,3,438
1569,2023-12-21,Tablet,Rayong,7,1017
1570,2023-05-29,Laptop,Rayong,10,894
1571,2023-12-05,Phone,Bangkok,8,1266
1572,2023-02-28,Phone,Rayong,3,967
1573,2023-12-01,Keyboard,Chonburi,1,1024
1574,2023-03-26,Laptop,Phuket,7,114
1575,2023-10-09,Laptop,Chiang Mai,3,1658
1576,2023-07-05,Keyboard,Chiang Mai,6,170
1577,2023-11-11,Laptop,Chonburi,10,186
1578,2023-08-10,Laptop,Rayong,2,1974
1579,2023-08-03,Monitor,Bangkok,9,1418
1580,2023-10-05,Phone,Chonburi,6,1915
1581,2023-04-24,Phone,Chiang Mai,9,1969
1582,2023-12-06,Phone,Rayong,5,1271
1583,2023-08-01,Keyboard,Rayong,9,1713
1584,2023-05-26,Keyboard,Bangkok,8,555
1585,2023-12-30,Keyboard,Rayong,5,788
1586,2023-08-13,Tablet,Bangkok,4,1276
1587,2023-07-02,Laptop,Rayong,4,1130
1588,2023-01-22,Laptop,Chiang Mai,5,446
1589,2023-05-15,Phone,Phuket,9,248
1590,2023-12-12,Keyboard,Phuket,3,422
1591,2023-10-07,Monitor,Bangkok,7,884
1592,2023-06-06,Keyboard,Bangkok,9,825
1593,2023-12-21,Monitor,Rayong,6,1075
1594,2023-09-03,Laptop,Bangkok,5,394
1595,2023-03-06,Phone,Phuket,5,518
1596,2023-08-31,Laptop,Chiang Mai,1,198
1597,2023-07-20,Laptop,Chonburi,10,255
1598,2023-05-31,Laptop,Chonburi,2,1966
1599,2023-04-09,Phone,Phuket,10,857
1600,2023-06-10,Laptop,Bangkok,2,174
1601,2023-10-04,Laptop,Phuket,1,967
1602,2023-01-23,Keyboard,Bangkok,3,1211
1603,2023-01-18,Monitor,Chonburi,4,772
1604,2023-11-22,Laptop,Phuket,2,1906
1605,2023-11-09,Laptop,Chonburi,7,1933
1606,2023-11-04,Monitor,Chiang Mai,8,1165
1607,2023-09-26,Keyboard,Chonburi,3,323
1608,2023-08-06,Tablet,Chiang Mai,8,1628
1609,2023-01-30,Phone,Chiang Mai,1,106
1610,2023-07-27,Monitor,Chiang Mai,5,631
1611,2023-03-25,Keyboard,Phuket,3,533
1612,2023-10-25,Keyboard,Phuket,2,1083
1613,2023-11-06,Keyboard,Phuket,3,1311
1614,2023-01-10,Phone,Rayong,7,485
1615,2023-02-21,Keyboard,Chiang Mai,3,1519
1616,2023-06-30,Tablet,Rayong,5,1720
1617,2023-08-29,Monitor,Chonburi,3,719
1618,2023-08-27,Phone,Chonburi,10,816
1619,2023-03-27,Monitor,Phuket,6,188
1620,2023-04-21,Keyboard,Bangkok,9,754
1621,2023-07-16,Laptop,Rayong,3,1951
1622,2023-03-03,Tablet,Chiang Mai,1,1970
1623,2023-02-07,Laptop,Bangkok,2,170
1624,2023-10-13,Laptop,Phuket,4,518
1625,2023-09-02,Tablet,Rayong,10,807
1626,2023-09-30,Laptop,Chonburi,3,1991
1627,2023-09-05,Laptop,Rayong,5,1264
1628,2023-02-25,Monitor,Rayong,5,1191
1629,2023-03-23,Phone,Rayong,9,618
1630,2023-10-17,Phone,Chonburi,8,932
1631,2023-06-01,Monitor,Rayong,8,1181
1632,2023-11-14,Phone,Chonburi,5,1750
1633,2023-04-08,Keyboard,Rayong,1,534
1634,2023-01-25,Keyboard,Rayong,9,1282
1635,2023-05-12,Keyboard,Rayong,2,471
1636,2023-12-13,Phone,Chonburi,4,508
1637,2023-03-11,Phone,Phuket,4,832
1638,2023-05-22,Keyboard,Phuket,8,1792
1639,2023-06-23,Monitor,Chiang Mai,4,346
1640,2023-09-20,Monitor,Chonburi,6,1796
1641,2023-02-20,Tablet,Phuket,4,1511
1642,2023-09-16,Keyboard,Chonburi,6,1333
1643,2023-01-26,Keyboard,Rayong,8,755
1644,2023-03-13,Tablet,Bangkok,10,803
1645,2023-10-28,Monitor,Phuket,4,1375
1646,2023-06-11,Keyboard,Bangkok,3,1697
1647,2023-05-15,Keyboard,Chonburi,3,196
1648,2023-08-13,Phone,Phuket,6,252
1649,2023-03-26,Monitor,Chonburi,5,895
1650,2023-09-03,Tablet,Chonburi,3,1456
1651,2023-12-30,Phone,Chiang Mai,1,1312
1652,2023-03-02,Tablet,Rayong,5,1605
1653,2023-05-27,Tablet,Rayong,8,315
1654,2023-04-20,Tablet,Bangkok,3,132
1655,2023-04-30,Phone,Rayong,8,1998
1656,2023-11-18,Keyboard,Phuket,9,1836
1657,2023-02-01,Keyboard,Chonburi,4,1282
1658,2023-02-24,Monitor,Chonburi,5,767
1659,2023-04-19,Phone,Chiang Mai,2,194
1660,2023-09-05,Laptop,Chiang Mai,8,1479
1661,2023-06-20,Monitor,Rayong,3,1339
1662,2023-02-18,Phone,Chiang Mai,3,1140
1663,2023-06-27,Laptop,Phuket,5,146
1664,2023-11-10,Tablet,Chonburi,9,1433
1665,2023-10-11,Tablet,Phuket,10,1850
1666,2023-08-14,Phone,Bangkok,3,1888
1667,2023-08-06,Keyboard,Chonburi,8,1758
1668,2023-11-20,Tablet,Chonburi,6,339
1669,2023-02-12,Keyboard,Chiang Mai,9,1478
1670,2023-10-08,Tablet,Chiang Mai,7,129
1671,2023-06-25,Laptop,Chiang Mai,1,1858
1672,2023-06-07,Monitor,Bangkok,3,1706
1673,2023-09-29,Keyboard,Chonburi,1,334
1674,2023-06-05,Keyboard,Rayong,8,527
1675,2023-12-06,Keyboard,Chonburi,3,280
1676,2023-02-14,Tablet,Chiang Mai,8,1708
1677,2023-06-27,Phone,Phuket,6,1060
1678,2023-10-12,Keyboard,Chonburi,2,176
1679,2023-02-14,Tablet,Chiang Mai,4,1642
1680,2023-10-28,Monitor,Phuket,9,165
1681,2023-08-22,Monitor,Rayong,3,1381
1682,2023-04-27,Monitor,Bangkok,1,260
1683,2023-07-28,Monitor,Chiang Mai,2,459
1684,2023-05-22,Laptop,Phuket,7,508
1685,2023-08-27,Laptop,Rayong,7,977
1686,2023-10-10,Laptop,Bangkok,3,1411
1687,2023-12-08,Keyboard,Phuket,7,1453
1688,2023-04-01,Laptop,Chonburi,5,629
1689,2023-05-14,Monitor,Chonburi,1,1792
1690,2023-02-24,Tablet,Chonburi,4,298
1691,2023-05-12,Monitor,Chonburi,3,623
1692,2023-01-10,Laptop,Rayong,8,224
1693,2023-10-20,Laptop,Phuket,1,1385
1694,2023-02-27,Keyboard,Chonburi,2,290
1695,2023-01-12,Phone,Bangkok,1,1086
1696,2023-01-30,Keyboard,Rayong,7,172
1697,2023-08-04,Tablet,Chonburi,8,663
1698,2023-02-09,Phone,Bangkok,9,1562
1699,2023-02-02,Tablet,Chonburi,10,1241
1700,2023-07-03,Keyboard,Chiang Mai,2,1218
1701,2023-07-12,Keyboard,Phuket,7,958
1702,2023-11-21,Tablet,Chonburi,2,1774
1703,2023-05-10,Monitor,Rayong,9,560
1704,2023-02-28,Monitor,Bangkok,1,1003
1705,2023-12-01,Monitor,Phuket,3,829
1706,2023-08-15,Tablet,Chiang Mai,7,928
1707,2023-04-09,Tablet,Phuket,3,711
1708,2024-01-01,Tablet,Chiang Mai,10,652
1709,2023-02-26,Monitor,Rayong,7,911
1710,2023-07-25,Keyboard,Rayong,7,1123
1711,2023-08-16,Laptop,Chiang Mai,4,1234
1712,2023-03-07,Keyboard,Chiang Mai,6,1388
1713,2023-01-15,Laptop,Rayong,3,1374
1714,2023-11-01,Tablet,Rayong,10,1115
1715,2023-10-30,Phone,Chiang Mai,3,1059
1716,2023-02-14,Laptop,Chonburi,2,647
1717,2023-11-19,Keyboard,Chonburi,5,1718
1718,2023-04-29,Tablet,Phuket,1,1403
1719,2023-01-14,Tablet,Phuket,2,1472
1720,2023-10-17,Tablet,Bangkok,2,132
1721,2023-12-26,Tablet,Phuket,5,994
1722,2023-05-23,Phone,Bangkok,7,1830
1723,2023-11-06,Phone,Chonburi,5,1351
1724,2023-12-29,Laptop,Bangkok,3,110
1725,2023-03-17,Monitor,Chonburi,6,1706
1726,2023-04-16,Monitor,Chonburi,9,485
1727,2023-06-10,Tablet,Phuket,5,589
1728,2023-12-06,Keyboard,Chiang Mai,3,687
1729,2023-07-13,Laptop,Bangkok,2,580
1730,2023-08-25,Monitor,Bangkok,8,1126
1731,2023-10-19,Tablet,Chonburi,10,558
1732,2023-04-29,Tablet,Chiang Mai,9,670
1733,2023-05-23,Tablet,Chiang Mai,4,824
1734,2023-09-24,Phone,Phuket,6,859
1735,2023-04-07,Phone,Phuket,7,1705
1736,2023-09-27,Keyboard,Chiang Mai,8,920
1737,2023-12-04,Monitor,Rayong,9,1888
1738,2023-03-18,Tablet,Phuket,5,945
1739,2023-06-15,Tablet,Phuket,5,1955
1740,2023-01-15,Tablet,Rayong,1,1434
1741,2023-04-03,Monitor,Chonburi,2,1303
1742,2023-08-12,Keyboard,Rayong,2,1376
1743,2023-05-28,Phone,Chiang Mai,1,396
1744,2023-03-26,Laptop,Chonburi,2,1573
1745,2023-02-17,Phone,Chiang Mai,8,472
1746,2023-05-29,Phone,Chonburi,2,205
1747,2023-04-11,Monitor,Chiang Mai,2,991
1748,2023-04-24,Tablet,Chiang Mai,8,250
1749,2023-02-08,Tablet,Phuket,10,1923
1750,2023-11-17,Keyboard,Bangkok,4,399
1751,2023-05-28,Keyboard,Chonburi,4,1747
1752,2023-01-29,Phone,Phuket,8,1788
1753,2023-04-22,Monitor,Bangkok,6,560
1754,2023-01-14,Laptop,Chonburi,3,1667
1755,2023-04-30,Laptop,Rayong,10,1421
1756,2023-09-02,Monitor,Chonburi,10,453
1757,2023-09-06,Tablet,Chonburi,10,730
1758,2023-12-13,Phone,Rayong,4,352
1759,2023-11-19,Monitor,Chonburi,4,1620
1760,2023-09-23,Laptop,Phuket,5,308
1761,2023-01-22,Phone,Chonburi,1,931
1762,2023-06-06,Monitor,Bangkok,3,1662
1763,2023-01-28,Tablet,Chiang Mai,7,1968
1764,2023-07-09,Laptop,Bangkok,4,512
1765,2023-09-04,Laptop,Rayong,9,1320
1766,2023-05-19,Tablet,Phuket,10,1139
1767,2023-08-25,Tablet,Chonburi,6,538
1768,2023-08-05,Phone,Chiang Mai,7,1408
1769,2023-08-29,Laptop,Chiang Mai,5,324
1770,2023-11-28,Tablet,Phuket,8,854
1771,2023-08-07,Phone,Rayong,1,835
1772,2023-12-15,Monitor,Chiang Mai,7,625
1773,2023-08-09,Tablet,Phuket,2,338
1774,2023-11-12,Laptop,Phuket,3,1166
1775,2023-06-07,Phone,Phuket,6,594
1776,2023-12-10,Keyboard,Chiang Mai,4,1721
1777,2023-11-26,Laptop,Chiang Mai,10,907
1778,2023-06-25,Tablet,Chonburi,7,1932
1779,2023-06-04,Phone,Chonburi,5,741
1780,2023-01-07,Keyboard,Bangkok,3,1790
1781,2023-04-27,Laptop,Rayong,1,649
1782,2023-09-24,Laptop,Phuket,9,773
1783,2023-10-19,Tablet,Rayong,8,1397
1784,2023-05-02,Phone,Rayong,6,1205
1785,2023-09-14,Keyboard,Chonburi,9,1938
1786,2023-02-08,Keyboard,Phuket,2,981
1787,2023-05-16,Keyboard,Chiang Mai,6,1979
1788,2023-03-10,Keyboard,Chiang Mai,6,1342
1789,2023-08-09,Keyboard,Chonburi,4,1462
1790,2023-06-23,Monitor,Chiang Mai,9,1921
1791,2023-09-29,Monitor,Rayong,4,1078
1792,2023-01-23,Monitor,Chiang Mai,8,1907
1793,2023-01-17,Laptop,Phuket,1,1432
1794,2023-05-14,Laptop,Rayong,9,456
1795,2023-03-29,Phone,Rayong,8,1379
1796,2023-04-02,Monitor,Bangkok,4,1341
1797,2023-08-24,Monitor,Phuket,9,1061
1798,2023-03-20,Phone,Bangkok,3,415
1799,2023-05-13,Phone,Bangkok,9,628
1800,2023-03-01,Monitor,Phuket,8,218
1801,2023-03-14,Laptop,Rayong,9,1362
1802,2023-05-11,Keyboard,Bangkok,4,254
